condition,beta,N,P,run_index,seed,tau,event,established,max_rho_std_early
b0.1400_N256,0.14,256,38,23,20272023,209.5,1,1,0.23097123163705893
b0.1400_N256,0.14,256,38,24,20272024,163.0,1,1,0.27636158007321315
b0.1400_N256,0.14,256,38,25,20272025,254.0,1,1,0.247121914871392
b0.1400_N256,0.14,256,38,26,20272026,250.5,1,1,0.2664901212733598
b0.1400_N256,0.14,256,38,27,20272027,192.0,1,1,0.21897990987488397
b0.1400_N256,0.14,256,38,28,20272028,726.5,1,1,0.26564213849242907
b0.1400_N256,0.14,256,38,29,20272029,291.0,1,1,0.28022446854788524
b0.1400_N256,0.14,256,38,30,20272030,249.0,1,1,0.21836429167783716
b0.1400_N256,0.14,256,38,31,20272031,144.0,1,1,0.20047152350255876
b0.1400_N256,0.14,256,38,32,20272032,349.5,1,1,0.2898383776249319
b0.1400_N256,0.14,256,38,33,20272033,1395.0,1,1,0.2916281417684323
b0.1400_N256,0.14,256,38,34,20272034,236.0,1,1,0.2661449606077857
b0.1400_N256,0.14,256,38,35,20272035,104.0,1,1,0.1542469652428831
b0.1400_N256,0.14,256,38,36,20272036,628.5,1,1,0.24307492515579107
b0.1400_N256,0.14,256,38,37,20272037,484.0,1,1,0.2799525054003011
b0.1400_N256,0.14,256,38,38,20272038,1872.5,1,1,0.2642316852024855
b0.1400_N256,0.14,256,38,39,20272039,329.0,1,1,0.26955547216691683
b0.1400_N256,0.14,256,38,40,20272040,660.0,1,1,0.2892279123673864
b0.1400_N256,0.14,256,38,41,20272041,283.5,1,1,0.23893891161423175
b0.1400_N256,0.14,256,38,42,20272042,309.5,1,1,0.2202738631739272
b0.1400_N256,0.14,256,38,43,20272043,583.0,1,1,0.2584890400130848
b0.1400_N256,0.14,256,38,44,20272044,289.0,1,1,0.2637268617764298
b0.1400_N256,0.14,256,38,45,20272045,208.5,1,1,0.2884536785892852
b0.1400_N256,0.14,256,38,46,20272046,329.5,1,1,0.2525356394525354
b0.1400_N256,0.14,256,38,47,20272047,181.0,1,1,0.24276174429158656
b0.1400_N256,0.14,256,38,48,20272048,177.0,1,1,0.23975549710136893
b0.1400_N256,0.14,256,38,49,20272049,159.5,1,1,0.2655620177300908
b0.1400_N256,0.14,256,38,50,20272050,332.0,1,1,0.2588198116339288
b0.1400_N256,0.14,256,38,51,20272051,347.5,1,1,0.2794291750146108
b0.1400_N256,0.14,256,38,52,20272052,750.5,1,1,0.29397365958829985
b0.1400_N256,0.14,256,38,53,20272053,1136.5,1,1,0.3372802769417069
b0.1400_N256,0.14,256,38,54,20272054,212.5,1,1,0.21541435097450032
b0.1400_N256,0.14,256,38,55,20272055,658.5,1,1,0.2967128664251478
b0.1400_N256,0.14,256,38,56,20272056,280.5,1,1,0.23355841947892161
b0.1400_N256,0.14,256,38,57,20272057,1536.5,1,1,0.33591386000223833
b0.1400_N256,0.14,256,38,58,20272058,525.5,1,1,0.24760150224472166
b0.1400_N256,0.14,256,38,59,20272059,276.5,1,1,0.25965282118399785
b0.1400_N256,0.14,256,38,60,20272060,405.0,1,1,0.24306044223298362
b0.1400_N256,0.14,256,38,61,20272061,590.5,1,1,0.2577932916297954
b0.1400_N256,0.14,256,38,62,20272062,211.5,1,1,0.20519273000948865
b0.1400_N256,0.14,256,38,63,20272063,185.5,1,1,0.2462765617409172
b0.1400_N256,0.14,256,38,64,20272064,640.0,1,1,0.2852546216074969
b0.1400_N256,0.14,256,38,65,20272065,393.0,1,1,0.27323153793177735
b0.1400_N256,0.14,256,38,66,20272066,132.0,1,1,0.20045862389256877
b0.1400_N256,0.14,256,38,67,20272067,321.0,1,1,0.23433626709533975
b0.1400_N256,0.14,256,38,68,20272068,689.0,1,1,0.29106977293849867
b0.1400_N256,0.14,256,38,69,20272069,325.5,1,1,0.21258580580709327
b0.1400_N256,0.14,256,38,70,20272070,164.0,1,1,0.2155830746871549
b0.1400_N256,0.14,256,38,71,20272071,222.0,1,1,0.2184779117148641
b0.1400_N256,0.14,256,38,72,20272072,410.5,1,1,0.2719778700865812
b0.1400_N256,0.14,256,38,73,20272073,290.0,1,1,0.2378980242123168
b0.1400_N256,0.14,256,38,74,20272074,255.0,1,1,0.2618569624351923
b0.1400_N256,0.14,256,38,75,20272075,466.0,1,1,0.24142390269278446
b0.1400_N256,0.14,256,38,76,20272076,442.5,1,1,0.26475062034258595
b0.1400_N256,0.14,256,38,77,20272077,154.0,1,1,0.2179677080901958
b0.1400_N256,0.14,256,38,78,20272078,593.5,1,1,0.28918165150517666
b0.1400_N256,0.14,256,38,79,20272079,540.0,1,1,0.27463267756533755
b0.1400_N256,0.14,256,38,80,20272080,264.5,1,1,0.25347471062128424
b0.1400_N256,0.14,256,38,81,20272081,302.0,1,1,0.23804277895022735
b0.1400_N256,0.14,256,38,82,20272082,1370.5,1,1,0.3119643658250451
b0.1400_N256,0.14,256,38,83,20272083,158.0,1,1,0.2065344634976965
b0.1400_N256,0.14,256,38,84,20272084,170.5,1,1,0.2726445287863044
b0.1400_N256,0.14,256,38,85,20272085,168.0,1,1,0.16071467653794844
b0.1400_N256,0.14,256,38,86,20272086,544.0,1,1,0.2890021616552981
b0.1400_N256,0.14,256,38,87,20272087,319.5,1,1,0.2577064177437256
b0.1400_N256,0.14,256,38,88,20272088,746.0,1,1,0.27432242843792953
b0.1400_N256,0.14,256,38,89,20272089,141.0,1,1,0.2051993775585176
b0.1400_N256,0.14,256,38,90,20272090,283.5,1,1,0.2430626011922203
b0.1400_N256,0.14,256,38,91,20272091,518.0,1,1,0.2671904322852787
b0.1400_N256,0.14,256,38,92,20272092,169.5,1,1,0.252688230653886
b0.1400_N256,0.14,256,38,93,20272093,542.5,1,1,0.2764112257973847
b0.1400_N256,0.14,256,38,94,20272094,135.0,1,1,0.2226889323205168
b0.1400_N256,0.14,256,38,95,20272095,185.0,1,1,0.21065771572191913
b0.1400_N256,0.14,256,38,96,20272096,555.5,1,1,0.28282864179271183
b0.1400_N256,0.14,256,38,97,20272097,198.5,1,1,0.2573809942047033
b0.1400_N256,0.14,256,38,98,20272098,232.5,1,1,0.24619305810905437
b0.1400_N256,0.14,256,38,99,20272099,168.5,1,1,0.2136335990234461
b0.1425_N64,0.1425,64,10,0,20272100,370.5,1,1,0.2519942596542367
b0.1425_N64,0.1425,64,10,1,20272101,189.5,1,1,0.21507177728388369
b0.1425_N64,0.1425,64,10,2,20272102,178.0,1,1,0.23706357514404539
b0.1425_N64,0.1425,64,10,3,20272103,497.0,1,1,0.259542303177864
b0.1425_N64,0.1425,64,10,4,20272104,486.0,1,1,0.26175058977612076
b0.1425_N64,0.1425,64,10,5,20272105,240.0,1,1,0.25609819069281065
b0.1425_N64,0.1425,64,10,6,20272106,247.5,1,1,0.2660281117761171
b0.1425_N64,0.1425,64,10,7,20272107,283.0,1,1,0.2694915473252246
b0.1425_N64,0.1425,64,10,8,20272108,246.5,1,1,0.2477041403637653
b0.1425_N64,0.1425,64,10,9,20272109,613.5,1,1,0.31783020481844215
b0.1425_N64,0.1425,64,10,10,20272110,256.5,1,1,0.25010160327291786
b0.1425_N64,0.1425,64,10,11,20272111,213.5,1,1,0.20953358370517047
b0.1425_N64,0.1425,64,10,12,20272112,179.0,1,1,0.21639992174698636
b0.1425_N64,0.1425,64,10,13,20272113,247.0,1,1,0.2532535069395357
b0.1425_N64,0.1425,64,10,14,20272114,491.5,1,1,0.26552688890060794
b0.1425_N64,0.1425,64,10,15,20272115,194.5,1,1,0.23839256651628268
b0.1425_N64,0.1425,64,10,16,20272116,755.0,1,1,0.27338698730132555
b0.1425_N64,0.1425,64,10,17,20272117,406.0,1,1,0.2645605224981635
b0.1425_N64,0.1425,64,10,18,20272118,599.5,1,1,0.2644719402552867
b0.1425_N64,0.1425,64,10,19,20272119,593.5,1,1,0.2946614735698699
b0.1425_N64,0.1425,64,10,20,20272120,388.5,1,1,0.2671017587653838
b0.1425_N64,0.1425,64,10,21,20272121,230.0,1,1,0.20864242762854426
b0.1425_N64,0.1425,64,10,22,20272122,202.5,1,1,0.18395978351518413
b0.1425_N64,0.1425,64,10,23,20272123,172.5,1,1,0.20139562082196102
b0.1425_N64,0.1425,64,10,24,20272124,348.5,1,1,0.3115871587776669
b0.1425_N64,0.1425,64,10,25,20272125,245.0,1,1,0.24517755132752528
b0.1425_N64,0.1425,64,10,26,20272126,126.0,1,1,0.22001084367282464
b0.1425_N64,0.1425,64,10,27,20272127,319.0,1,1,0.22727767103081298
b0.1425_N64,0.1425,64,10,28,20272128,451.5,1,1,0.25750932729259735
b0.1425_N64,0.1425,64,10,29,20272129,239.0,1,1,0.26067449056760517
b0.1425_N64,0.1425,64,10,30,20272130,424.0,1,1,0.249226298655852
b0.1425_N64,0.1425,64,10,31,20272131,200.5,1,1,0.2662616240086625
b0.1425_N64,0.1425,64,10,32,20272132,445.5,1,1,0.258480237466872
b0.1425_N64,0.1425,64,10,33,20272133,363.0,1,1,0.31299940452439773
b0.1425_N64,0.1425,64,10,34,20272134,144.0,1,1,0.15563452104354417
b0.1425_N64,0.1425,64,10,35,20272135,443.0,1,1,0.23917295159932983
b0.1425_N64,0.1425,64,10,36,20272136,138.5,1,1,0.24196351778136957
b0.1425_N64,0.1425,64,10,37,20272137,180.0,1,1,0.2010787097470145
b0.1425_N64,0.1425,64,10,38,20272138,269.5,1,1,0.230662581669856
b0.1425_N64,0.1425,64,10,39,20272139,260.0,1,1,0.24148512070185862
b0.1425_N64,0.1425,64,10,40,20272140,364.0,1,1,0.29209319817118246
b0.1425_N64,0.1425,64,10,41,20272141,440.5,1,1,0.27044307627913544
b0.1425_N64,0.1425,64,10,42,20272142,397.0,1,1,0.24037590487513713
b0.1425_N64,0.1425,64,10,43,20272143,274.0,1,1,0.23094861233285838
b0.1425_N64,0.1425,64,10,44,20272144,560.0,1,1,0.27421948032105214
b0.1425_N64,0.1425,64,10,45,20272145,337.5,1,1,0.24272343870382143
b0.1425_N64,0.1425,64,10,46,20272146,338.0,1,1,0.30843108164046606
b0.1425_N64,0.1425,64,10,47,20272147,230.0,1,1,0.2509833378465306
b0.1425_N64,0.1425,64,10,48,20272148,294.5,1,1,0.27146205830404907
b0.1425_N64,0.1425,64,10,49,20272149,598.5,1,1,0.31034998718280815
b0.1425_N64,0.1425,64,10,50,20272150,657.0,1,1,0.26403639023948045
b0.1425_N64,0.1425,64,10,51,20272151,174.5,1,1,0.20554259382632317
b0.1425_N64,0.1425,64,10,52,20272152,415.0,1,1,0.26764374846930655
b0.1425_N64,0.1425,64,10,53,20272153,538.0,1,1,0.2996408085144298
b0.1425_N64,0.1425,64,10,54,20272154,180.5,1,1,0.21924970547310907
b0.1425_N64,0.1425,64,10,55,20272155,153.0,1,1,0.19234983373013867
b0.1425_N64,0.1425,64,10,56,20272156,963.5,1,1,0.310216619758053
b0.1425_N64,0.1425,64,10,57,20272157,212.5,1,1,0.23412918096571272
b0.1425_N64,0.1425,64,10,58,20272158,328.0,1,1,0.264408622582369
b0.1425_N64,0.1425,64,10,59,20272159,284.0,1,1,0.2718151408247025
b0.1425_N64,0.1425,64,10,60,20272160,266.0,1,1,0.253218106636116
b0.1425_N64,0.1425,64,10,61,20272161,210.5,1,1,0.20333071956068152
b0.1425_N64,0.1425,64,10,62,20272162,363.0,1,1,0.2906956683218487
b0.1425_N64,0.1425,64,10,63,20272163,671.5,1,1,0.27379030655915787
b0.1425_N64,0.1425,64,10,64,20272164,178.0,1,1,0.21715350940694764
b0.1425_N64,0.1425,64,10,65,20272165,166.0,1,1,0.18936843398235184
b0.1425_N64,0.1425,64,10,66,20272166,907.0,1,1,0.26801353216456
b0.1425_N64,0.1425,64,10,67,20272167,145.5,1,1,0.22357073499865665
b0.1425_N64,0.1425,64,10,68,20272168,242.0,1,1,0.2280818010214614
b0.1425_N64,0.1425,64,10,69,20272169,305.5,1,1,0.26116559262313616
b0.1425_N64,0.1425,64,10,70,20272170,133.5,1,1,0.16192350877607956
b0.1425_N64,0.1425,64,10,71,20272171,316.5,1,1,0.2627233580591087
b0.1425_N64,0.1425,64,10,72,20272172,366.5,1,1,0.25849259452379497
b0.1425_N64,0.1425,64,10,73,20272173,644.0,1,1,0.267557113298508
b0.1425_N64,0.1425,64,10,74,20272174,1232.0,1,1,0.27668778813316325
b0.1425_N64,0.1425,64,10,75,20272175,194.5,1,1,0.2083686943315462
b0.1425_N64,0.1425,64,10,76,20272176,413.0,1,1,0.2781666915445256
b0.1425_N64,0.1425,64,10,77,20272177,302.0,1,1,0.24292987658688658
b0.1425_N64,0.1425,64,10,78,20272178,225.5,1,1,0.26624575659676275
b0.1425_N64,0.1425,64,10,79,20272179,273.5,1,1,0.2508142373997103
b0.1425_N64,0.1425,64,10,80,20272180,1066.0,1,1,0.29323408348223556
b0.1425_N64,0.1425,64,10,81,20272181,371.5,1,1,0.2651061750029814
b0.1425_N64,0.1425,64,10,82,20272182,563.0,1,1,0.24552093291557886
b0.1425_N64,0.1425,64,10,83,20272183,153.0,1,1,0.23689231340724673
b0.1425_N64,0.1425,64,10,84,20272184,157.0,1,1,0.19058913700846616
b0.1425_N64,0.1425,64,10,85,20272185,287.5,1,1,0.2577296195835546
b0.1425_N64,0.1425,64,10,86,20272186,138.0,1,1,0.17548601158001062
b0.1425_N64,0.1425,64,10,87,20272187,586.0,1,1,0.3145024307048294
b0.1425_N64,0.1425,64,10,88,20272188,615.5,1,1,0.2825788629378482
b0.1425_N64,0.1425,64,10,89,20272189,732.0,1,1,0.3136294015995706
b0.1425_N64,0.1425,64,10,90,20272190,642.0,1,1,0.2696452833245408
b0.1425_N64,0.1425,64,10,91,20272191,508.5,1,1,0.30092609559876055
b0.1425_N64,0.1425,64,10,92,20272192,300.0,1,1,0.22966662989745468
b0.1425_N64,0.1425,64,10,93,20272193,872.0,1,1,0.2701460622353937
b0.1425_N64,0.1425,64,10,94,20272194,532.0,1,1,0.2606381585596743
b0.1425_N64,0.1425,64,10,95,20272195,174.0,1,1,0.1917823822513983
b0.1425_N64,0.1425,64,10,96,20272196,344.5,1,1,0.28526338392829176
b0.1425_N64,0.1425,64,10,97,20272197,268.0,1,1,0.28582126111129424
b0.1425_N64,0.1425,64,10,98,20272198,210.5,1,1,0.24253050266538856
b0.1425_N64,0.1425,64,10,99,20272199,383.5,1,1,0.28103433567659575
b0.1425_N128,0.1425,128,19,0,20272200,483.5,1,1,0.28412401793843517
b0.1425_N128,0.1425,128,19,1,20272201,164.5,1,1,0.24332950713743534
b0.1425_N128,0.1425,128,19,2,20272202,136.0,1,1,0.15767223505079986
b0.1425_N128,0.1425,128,19,3,20272203,514.0,1,1,0.28238886650965306
b0.1425_N128,0.1425,128,19,4,20272204,426.5,1,1,0.25408851329308874
b0.1425_N128,0.1425,128,19,5,20272205,382.0,1,1,0.2260447452945012
b0.1425_N128,0.1425,128,19,6,20272206,238.5,1,1,0.24465570981255272
b0.1425_N128,0.1425,128,19,7,20272207,515.5,1,1,0.2709462399364741
b0.1425_N128,0.1425,128,19,8,20272208,220.0,1,1,0.2624534082853011
b0.1425_N128,0.1425,128,19,9,20272209,270.5,1,1,0.27185320474684843
b0.1425_N128,0.1425,128,19,10,20272210,658.0,1,1,0.2902250008721315
b0.1425_N128,0.1425,128,19,11,20272211,710.5,1,1,0.2658582517510215
b0.1425_N128,0.1425,128,19,12,20272212,1030.0,1,1,0.2943618414452842
b0.1425_N128,0.1425,128,19,13,20272213,336.0,1,1,0.24192503461052647
b0.1425_N128,0.1425,128,19,14,20272214,1572.5,1,1,0.3234930764430209
b0.1425_N128,0.1425,128,19,15,20272215,452.0,1,1,0.2661569983521813
b0.1425_N128,0.1425,128,19,16,20272216,158.5,1,1,0.22844899437839059
b0.1425_N128,0.1425,128,19,17,20272217,734.0,1,1,0.27899120053890114
b0.1425_N128,0.1425,128,19,18,20272218,959.0,1,1,0.2916176242744144
b0.1425_N128,0.1425,128,19,19,20272219,168.0,1,1,0.18160929712665932
b0.1425_N128,0.1425,128,19,20,20272220,190.0,1,1,0.18710525451078355
b0.1425_N128,0.1425,128,19,21,20272221,300.0,1,1,0.2894440354735207
b0.1425_N128,0.1425,128,19,22,20272222,297.5,1,1,0.2690021138974667
b0.1425_N128,0.1425,128,19,23,20272223,164.0,1,1,0.18638515413567583
b0.1425_N128,0.1425,128,19,24,20272224,437.5,1,1,0.2531224900992555
b0.1425_N128,0.1425,128,19,25,20272225,325.0,1,1,0.26592586501035903
b0.1425_N128,0.1425,128,19,26,20272226,152.0,1,1,0.27909535441381467
b0.1425_N128,0.1425,128,19,27,20272227,208.5,1,1,0.1707848651836276
b0.1425_N128,0.1425,128,19,28,20272228,128.0,1,1,0.1796525082785901
b0.1425_N128,0.1425,128,19,29,20272229,208.5,1,1,0.21459348151053417
b0.1425_N128,0.1425,128,19,30,20272230,459.0,1,1,0.27613202785427243
b0.1425_N128,0.1425,128,19,31,20272231,354.5,1,1,0.2665505130865263
b0.1425_N128,0.1425,128,19,32,20272232,561.0,1,1,0.28523113515809473
b0.1425_N128,0.1425,128,19,33,20272233,282.5,1,1,0.2575628170606955
b0.1425_N128,0.1425,128,19,34,20272234,226.0,1,1,0.2611153190230885
b0.1425_N128,0.1425,128,19,35,20272235,436.5,1,1,0.2733081031143574
b0.1425_N128,0.1425,128,19,36,20272236,282.5,1,1,0.2855826883898227
b0.1425_N128,0.1425,128,19,37,20272237,387.0,1,1,0.2676966505488728
b0.1425_N128,0.1425,128,19,38,20272238,298.0,1,1,0.24531698165716845
b0.1425_N128,0.1425,128,19,39,20272239,362.0,1,1,0.27675361109142776
b0.1425_N128,0.1425,128,19,40,20272240,441.0,1,1,0.2927060191154296
b0.1425_N128,0.1425,128,19,41,20272241,268.0,1,1,0.21914644691529736
b0.1425_N128,0.1425,128,19,42,20272242,686.0,1,1,0.29560540324192486
b0.1425_N128,0.1425,128,19,43,20272243,283.5,1,1,0.2697049681793128
b0.1425_N128,0.1425,128,19,44,20272244,492.0,1,1,0.29765752224515163
b0.1425_N128,0.1425,128,19,45,20272245,278.5,1,1,0.28106957831883833
b0.1425_N128,0.1425,128,19,46,20272246,136.5,1,1,0.23370041991220863
b0.1425_N128,0.1425,128,19,47,20272247,144.0,1,1,0.2348814709718283
b0.1425_N128,0.1425,128,19,48,20272248,243.0,1,1,0.2737543206784681
b0.1425_N128,0.1425,128,19,49,20272249,469.5,1,1,0.30654630324964577
b0.1425_N128,0.1425,128,19,50,20272250,198.5,1,1,0.2535081238867528
b0.1425_N128,0.1425,128,19,51,20272251,564.0,1,1,0.26988623261890243
b0.1425_N128,0.1425,128,19,52,20272252,348.5,1,1,0.2644040042365587
b0.1425_N128,0.1425,128,19,53,20272253,386.0,1,1,0.2597442917194905
b0.1425_N128,0.1425,128,19,54,20272254,133.0,1,1,0.2464181707759382
b0.1425_N128,0.1425,128,19,55,20272255,469.0,1,1,0.28242607350123283
b0.1425_N128,0.1425,128,19,56,20272256,794.0,1,1,0.26856951000838153
b0.1425_N128,0.1425,128,19,57,20272257,378.5,1,1,0.2526556785459299
b0.1425_N128,0.1425,128,19,58,20272258,242.5,1,1,0.2774528474197982
b0.1425_N128,0.1425,128,19,59,20272259,194.5,1,1,0.2606908749814044
b0.1425_N128,0.1425,128,19,60,20272260,293.0,1,1,0.25535024974352133
b0.1425_N128,0.1425,128,19,61,20272261,187.5,1,1,0.2141300880457325
b0.1425_N128,0.1425,128,19,62,20272262,210.5,1,1,0.22065845852374866
b0.1425_N128,0.1425,128,19,63,20272263,224.0,1,1,0.25044645488168626
b0.1425_N128,0.1425,128,19,64,20272264,154.0,1,1,0.2543212860944186
b0.1425_N128,0.1425,128,19,65,20272265,262.5,1,1,0.24238958701340999
b0.1425_N128,0.1425,128,19,66,20272266,1183.5,1,1,0.2769325892438342
b0.1425_N128,0.1425,128,19,67,20272267,342.0,1,1,0.2838450093329971
b0.1425_N128,0.1425,128,19,68,20272268,231.0,1,1,0.21993268357955503
b0.1425_N128,0.1425,128,19,69,20272269,229.0,1,1,0.3007736265776767
b0.1425_N128,0.1425,128,19,70,20272270,308.5,1,1,0.2850823589234242
b0.1425_N128,0.1425,128,19,71,20272271,93.0,1,1,0.1275318823988043
b0.1425_N128,0.1425,128,19,72,20272272,572.5,1,1,0.2794678612155737
b0.1425_N128,0.1425,128,19,73,20272273,308.0,1,1,0.2704940559504737
b0.1425_N128,0.1425,128,19,74,20272274,140.5,1,1,0.2286891476066994
b0.1425_N128,0.1425,128,19,75,20272275,292.0,1,1,0.27390802043485113
b0.1425_N128,0.1425,128,19,76,20272276,368.5,1,1,0.2758729985151076
b0.1425_N128,0.1425,128,19,77,20272277,552.0,1,1,0.26088525701264076
b0.1425_N128,0.1425,128,19,78,20272278,392.0,1,1,0.2798200113750864
b0.1425_N128,0.1425,128,19,79,20272279,413.0,1,1,0.2563447955093167
b0.1425_N128,0.1425,128,19,80,20272280,536.5,1,1,0.224088260741119
b0.1425_N128,0.1425,128,19,81,20272281,768.5,1,1,0.27983613213791536
b0.1425_N128,0.1425,128,19,82,20272282,383.0,1,1,0.2724738362336005
b0.1425_N128,0.1425,128,19,83,20272283,300.5,1,1,0.3003435134325248
b0.1425_N128,0.1425,128,19,84,20272284,314.0,1,1,0.21468523473489545
b0.1425_N128,0.1425,128,19,85,20272285,1103.0,1,1,0.2976288028000064
b0.1425_N128,0.1425,128,19,86,20272286,322.0,1,1,0.24871023342821022
b0.1425_N128,0.1425,128,19,87,20272287,298.5,1,1,0.24737878812461328
b0.1425_N128,0.1425,128,19,88,20272288,148.5,1,1,0.21545504298460333
b0.1425_N128,0.1425,128,19,89,20272289,188.5,1,1,0.23838307132608447
b0.1425_N128,0.1425,128,19,90,20272290,724.0,1,1,0.2607440868379733
b0.1425_N128,0.1425,128,19,91,20272291,161.0,1,1,0.1722958396615467
b0.1425_N128,0.1425,128,19,92,20272292,635.5,1,1,0.2884621084271872
b0.1425_N128,0.1425,128,19,93,20272293,409.0,1,1,0.28979988037165355
b0.1425_N128,0.1425,128,19,94,20272294,154.0,1,1,0.1891106404028216
b0.1425_N128,0.1425,128,19,95,20272295,396.0,1,1,0.2572528149944861
b0.1425_N128,0.1425,128,19,96,20272296,263.5,1,1,0.21718349026888759
b0.1425_N128,0.1425,128,19,97,20272297,209.5,1,1,0.24194006001133808
b0.1425_N128,0.1425,128,19,98,20272298,223.0,1,1,0.21687487240337167
b0.1425_N128,0.1425,128,19,99,20272299,173.0,1,1,0.21604336956812148
b0.1425_N256,0.1425,256,38,0,20272300,538.0,1,1,0.24309003657966358
b0.1425_N256,0.1425,256,38,1,20272301,361.0,1,1,0.26977846407281486
b0.1425_N256,0.1425,256,38,2,20272302,187.5,1,1,0.2235834287626778
b0.1425_N256,0.1425,256,38,3,20272303,376.5,1,1,0.27004594020875206
b0.1425_N256,0.1425,256,38,4,20272304,233.5,1,1,0.24851851921679952
b0.1425_N256,0.1425,256,38,5,20272305,437.5,1,1,0.2767086260925478
b0.1425_N256,0.1425,256,38,6,20272306,663.0,1,1,0.27238539401487755
b0.1425_N256,0.1425,256,38,7,20272307,564.5,1,1,0.28313448394880025
b0.1425_N256,0.1425,256,38,8,20272308,333.5,1,1,0.2713057881443268
b0.1425_N256,0.1425,256,38,9,20272309,207.5,1,1,0.26432951642065045
b0.1425_N256,0.1425,256,38,10,20272310,361.5,1,1,0.24485329914681045
b0.1425_N256,0.1425,256,38,11,20272311,405.5,1,1,0.2646748726441004
b0.1425_N256,0.1425,256,38,12,20272312,309.0,1,1,0.2566586935989128
b0.1425_N256,0.1425,256,38,13,20272313,763.0,1,1,0.2698495764166715
b0.1425_N256,0.1425,256,38,14,20272314,541.0,1,1,0.26362932963331565
b0.1425_N256,0.1425,256,38,15,20272315,198.5,1,1,0.18150767804094847
b0.1425_N256,0.1425,256,38,16,20272316,353.0,1,1,0.24210790195098625
b0.1425_N256,0.1425,256,38,17,20272317,191.0,1,1,0.23049618890652748
b0.1425_N256,0.1425,256,38,18,20272318,235.0,1,1,0.2766485313469021
b0.1425_N256,0.1425,256,38,19,20272319,363.5,1,1,0.24006473141937912
b0.1425_N256,0.1425,256,38,20,20272320,323.0,1,1,0.28218885028070395
b0.1425_N256,0.1425,256,38,21,20272321,306.0,1,1,0.25091516261011626
b0.1425_N256,0.1425,256,38,22,20272322,649.0,1,1,0.2708154319744703
b0.1425_N256,0.1425,256,38,23,20272323,239.5,1,1,0.26690167563440137
b0.1425_N256,0.1425,256,38,24,20272324,118.5,1,1,0.17599463483847871
b0.1425_N256,0.1425,256,38,25,20272325,496.5,1,1,0.2893172938264169
b0.1425_N256,0.1425,256,38,26,20272326,158.5,1,1,0.21323927214705277
b0.1425_N256,0.1425,256,38,27,20272327,218.0,1,1,0.23719619464194458
b0.1425_N256,0.1425,256,38,28,20272328,199.5,1,1,0.27430541172508854
b0.1425_N256,0.1425,256,38,29,20272329,137.0,1,1,0.24163455176836574
b0.1425_N256,0.1425,256,38,30,20272330,222.5,1,1,0.22955010774234108
b0.1425_N256,0.1425,256,38,31,20272331,1103.5,1,1,0.2964282913354999
b0.1425_N256,0.1425,256,38,32,20272332,345.5,1,1,0.2324908717028771
b0.1425_N256,0.1425,256,38,33,20272333,306.5,1,1,0.23991358464925985
b0.1425_N256,0.1425,256,38,34,20272334,222.0,1,1,0.20488407018036478
b0.1425_N256,0.1425,256,38,35,20272335,407.0,1,1,0.2903424001364691
b0.1425_N256,0.1425,256,38,36,20272336,211.0,1,1,0.27829167348592615
b0.1425_N256,0.1425,256,38,37,20272337,176.0,1,1,0.23558666728966499
b0.1425_N256,0.1425,256,38,38,20272338,117.5,1,1,0.18654714034540226
b0.1425_N256,0.1425,256,38,39,20272339,323.5,1,1,0.2807727429015199
